"BehaviorSpace results (NetLogo 6.2.2)"
"Core_Housing_Model.nlogo"
"baseline"
"01/17/2022 22:21:24:266 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","reliance-on-network","fixed-distr-social-housing","income-socially-influenced?","hide-links?","number","clustered-social-housing","minimum-score-upper","social-housing?","minimum-score-working","different-district-colours?","number-socialhousing","minimum-score-middle","[step]","segregation_working_obj ;;average segregation measure for the working class based on distribution of turtles of the same class in neighboring patches","segregation_middle_obj ;;average segregation measure for the middle class based on distribution of turtles of the same class in neighboring patches","segregation_upper_obj ;;average segregation measure for the upper class based on distribution of turtles of the same class in neighboring patches","segregation_working_norm ;;average segregation measure for the working class based on distance to greeneries and services","segregation_middle_norm ;;average segregation measure for the middle class based on distance to greeneries and services","segregation_upper_norm ;;average segregation measure for the upper class based on distance to greeneries and services","total-working","total-middle","total-upper","working-district-1","working-district-2","working-district-3","working-district-4","working-periphery","working-centre","middle-district-1","middle-district-2","middle-district-3","middle-district-4","middle-periphery","middle-centre","upper-district-1","upper-district-2","upper-district-3","upper-district-4","upper-periphery","upper-centre","working-avg-distance-services","middle-avg-distance-services","upper-avg-distance-services","working-avg-distance-green","middle-avg-distance-green","upper-avg-distance-green","percent-cannot-afford","percent-unhappy","min-income","max-income","mean-income","std-income","min-wealth","max-wealth","avg-wealth","std-wealth","min-houseprice","max-houseprice","avg-houseprice","std-houseprice"
"6","50","true","false","true","1600","true","65","false","40","false","350","55","66","6.621722846441948","5.206378986866792","6.088180112570356","0","0","0","534","533","533","86","65","55","38","290","244","92","143","105","84","109","424","135","64","152","152","30","503","5.206902066520768","4.84877784770747","4.548003737276349","5.298982135738299","5.203705441078386","4.7674690833761","5.3125","6.1875","237","10615","2175.275","1449.5121956638966","0","39534","3055.628125","3712.7371057744494","198","10502","2047.5560946027895","1452.9515584583296"
"5","50","true","false","true","1600","true","65","false","40","false","350","55","60","6.632958801498128","5.228893058161351","6.00562851782364","0","0","0","534","533","533","77","56","62","44","295","239","94","113","153","70","103","430","141","110","95","156","31","502","5.189784786682095","4.946319095118782","4.424202896366589","5.290058986761407","5.065276473642691","4.886484503619595","6.875000000000001","7.8125","240","8264","2117.205","1408.9730186662832","0","34507","2558.205625","3081.9890892587205","145","10979","2125.73074590661","1620.4901786074179"
"8","50","true","false","true","1600","true","65","false","40","false","350","55","52","6.925093632958801","5.086303939962477","5.904315196998124","0","0","0","534","533","533","78","49","56","37","314","220","153","118","102","81","79","454","75","115","151","157","35","498","5.131937874256054","4.867675016944454","4.595011383571589","5.269258055128287","5.139139891170783","4.8432044172689075","1.5625","3.8125","256","9920","2175.53375","1477.8069303661066","0","24167","2618.76","2775.5031973768596","153","11424","1930.0133414190418","1474.1163030174707"
"7","50","true","false","true","1600","true","65","false","40","false","350","55","60","6.940074906367041","5.352720450281426","6.189493433395873","0","0","0","534","533","533","60","74","52","37","311","223","158","127","96","71","81","452","92","80","168","160","33","500","4.996450054357225","4.89200974768542","4.715354926460287","5.2713201314122715","5.087053277839598","4.9370913349171595","4.25","5.375","258","8994","2134.2875","1401.2637478899983","0","34061","2761.18125","3202.7858444449143","176","9705","2001.961188599151","1476.4854691888352"
"6","50","true","false","true","1600","true","65","false","40","false","350","55","67","6.617977528089888","5.157598499061914","6.114446529080675","0","0","0","534","533","533","82","66","57","39","290","244","100","139","102","84","108","425","130","65","155","154","29","504","5.168046056566623","4.858259189047748","4.5383439123005465","5.348898745601475","5.179709334371934","4.738187853858992","5.4375","6.125","238","10647","2181.788125","1453.8831623070696","0","40274","3098.269375","3777.8900275119986","200","10510","2053.577926015767","1454.29976273834"
"8","50","true","false","true","1600","true","65","false","40","false","350","55","53","6.868913857677903","5.071294559099437","5.911819887429644","0","0","0","534","533","533","78","47","59","38","312","222","152","117","105","81","78","455","77","117","151","154","34","499","5.114608572463461","4.855755299464263","4.609652340955371","5.288375165539826","5.157037055831242","4.821975842221375","2.125","3.75","257","9950","2182.03625","1482.2617679255736","0","24709","2662.27","2839.3774411846766","155","11434","1935.6967859308672","1475.418970525987"
"6","50","true","false","true","1600","true","65","false","40","false","350","55","68","6.588014981273409","5.176360225140713","6.073170731707317","0","0","0","534","533","533","85","68","53","37","291","243","95","143","103","83","109","424","130","66","153","155","29","504","5.164283975306187","4.884534691219726","4.5470937956228745","5.326813507420629","5.18330148620118","4.766840823268573","5.0625","5.75","239","10679","2188.315","1458.2609566401482","0","41017","3142.32375","3842.690662301586","202","10518","2059.624014554275","1455.66019013082"
"8","50","true","false","true","1600","true","65","false","40","false","350","55","54","6.917602996254682","5.071294559099437","5.9643527204502815","0","0","0","534","533","533","74","49","59","38","314","220","151","115","107","80","80","453","77","115","151","157","33","500","5.1556560729458605","4.8401697823643985","4.57689956995747","5.288973142241853","5.1426431768691065","4.818139297242607","1.625","3.6875","258","9980","2188.56375","1486.7360217721766","0","25252","2707.659375","2901.56172666259","157","11444","1941.3929654335961","1476.7324109967758"
"6","50","true","false","true","1600","true","65","false","40","false","350","55","69","6.5543071161048685","5.213883677298312","6.058161350844277","0","0","0","534","533","533","87","63","59","36","289","245","93","142","103","85","110","423","131","63","154","155","30","503","5.174030057043622","4.874898772519216","4.579101322334088","5.363756934189934","5.16060053483441","4.778283153675172","5.375","6.25","240","10711","2194.86625","1462.6533851836452","0","41763","3183.613125","3908.2824708716716","204","10526","2065.6901152213463","1457.0324348381648"
"8","50","true","false","true","1600","true","65","false","40","false","350","55","55","6.895131086142322","5.075046904315197","5.930581613508442","0","0","0","534","533","533","77","48","58","37","314","220","149","117","109","80","78","455","76","117","152","154","34","499","5.138925213174249","4.858729688634556","4.619886547796871","5.303671077653287","5.1427663865044275","4.823494575143518","1.5625","3.6249999999999996","259","10010","2195.113125","1491.2291471496105","0","25797","2752.673125","2962.169329560404","159","11454","1947.1079442086113","1478.0633236041324"
"6","50","true","false","true","1600","true","65","false","40","false","350","55","70","6.606741573033708","5.273921200750469","6.039399624765478","0","0","0","534","533","533","81","69","57","36","291","243","94","145","103","84","107","426","130","64","154","154","31","502","5.153490238479511","4.866146143615977","4.55970207199408","5.273749372754634","5.185979582431377","4.787937652386194","5.3125","6.0625","241","10743","2201.43875","1467.0546311590417","0","42512","3227.57625","3974.1002879422417","206","10534","2071.773802304427","1458.4116673287576"
"5","50","true","false","true","1600","true","65","false","40","false","350","55","61","6.573033707865169","5.25140712945591","6.016885553470919","0","0","0","534","533","533","76","56","67","44","291","243","93","111","157","69","103","430","141","108","90","160","34","499","5.2233659618599315","4.978438098620361","4.393651098061712","5.213051827554328","5.084336935500014","4.930765145784463","6.5","7.625","241","8289","2123.525625","1413.2213002111407","0","35182","2598.074375","3139.5415598215923","147","10990","2131.997574287447","1622.175323923869"
"8","50","true","false","true","1600","true","65","false","40","false","350","55","56","6.947565543071161","5.067542213883677","5.926829268292683","0","0","0","534","533","533","72","48","57","40","317","217","150","116","107","81","79","454","81","117","149","155","31","502","5.108802536884763","4.844497359968009","4.61818352431341","5.323073252440782","5.117541958737301","4.83793811564663","2.0625","3.9375","260","10040","2201.685","1495.7303359224306","0","26343","2797.12625","3023.6318205392145","161","11464","1952.8386901152214","1479.4031479640878"
"7","50","true","false","true","1600","true","65","false","40","false","350","55","61","6.947565543071161","5.4277673545966225","6.227016885553471","0","0","0","534","533","533","59","70","52","42","311","223","159","125","96","71","82","451","89","76","169","165","34","499","4.968218739485331","4.883219439445031","4.693790547679489","5.307738125592824","5.079016229035283","4.897419436996549","4.25","5.3125","259","9021","2140.6725","1405.4826684099478","0","34755","2803.57375","3265.973037930463","178","9713","2007.8647665251667","1477.9676503602818"
"6","50","true","false","true","1600","true","65","false","40","false","350","55","71","6.479400749063671","5.213883677298312","5.990619136960601","0","0","0","534","533","533","84","66","59","39","286","248","97","139","104","84","109","424","129","67","151","153","33","500","5.1645106229730215","4.839227699937735","4.585574259453321","5.30247926670753","5.200617052661799","4.779659349476238","5.3125","6","242","10775","2208.025625","1471.4721230281227","0","43264","3272.085625","4039.5583425722693","208","10542","2077.8684050939964","1459.795476773108"
"8","50","true","false","true","1600","true","65","false","40","false","350","55","57","6.913857677902621","5.1163227016885555","5.934333958724203","0","0","0","534","533","533","76","48","57","38","315","219","153","119","108","79","74","459","79","113","150","158","33","500","5.118418049569031","4.837586376514867","4.58872096798913","5.276785300972748","5.11841663978901","4.8124884820949205","2","4","261","10070","2208.27375","1500.2436300162444","0","26891","2842.125625","3085.717802646059","163","11474","1958.584596725288","1480.756118854395"
"5","50","true","false","true","1600","true","65","false","40","false","350","55","62","6.51310861423221","5.277673545966229","6.01313320825516","0","0","0","534","533","533","75","58","64","45","292","242","93","111","157","69","103","430","144","109","90","157","33","500","5.144513218337269","4.9706934621542365","4.450691205499682","5.25457408334455","5.110319769816243","4.9336988763298795","6.375","7.5","242","8314","2129.86625","1417.481232773198","0","35858","2638.5375","3197.318667689843","149","11001","2138.2795633717406","1623.869741752827"
"7","50","true","false","true","1600","true","65","false","40","false","350","55","62","6.921348314606742","5.409005628517824","6.144465290806754","0","0","0","534","533","533","59","68","55","39","313","221","159","131","91","71","81","452","91","76","170","161","35","498","4.96985756007493","4.872054141376587","4.690554994587303","5.283186822415583","5.052786217242804","4.912563434219798","3.9375","5.1875","260","9048","2147.07875","1409.7209589266984","0","35451","2846.904375","3329.0418362417763","180","9721","2013.785324439054","1479.459173276266"
"6","50","true","false","true","1600","true","65","false","40","false","350","55","72","6.595505617977528","5.25515947467167","5.960600375234522","0","0","0","534","533","533","87","66","57","37","287","247","94","143","105","82","109","424","129","67","149","156","32","501","5.154754066734416","4.872511579383838","4.561654171177628","5.325983781148556","5.186534338256639","4.766817891861547","5.5","6.4375","243","10807","2214.6325","1475.897249260677","0","44019","3315.219375","4106.043201396201","210","10550","2083.977562158884","1461.185973908096"
"8","50","true","false","true","1600","true","65","false","40","false","350","55","58","7.067415730337078","5.123827392120075","5.911819887429644","0","0","0","534","533","533","71","47","57","36","323","211","153","118","109","80","73","460","82","114","150","157","30","503","5.142141966342662","4.854541421787217","4.58796152518206","5.322031201425787","5.1366339243080015","4.814468232543617","1.9375","3.875","262","10100","2214.88375","1504.7728312047288","0","27440","2884.815","3148.594891279818","165","11484","1964.355973317162","1482.1229554674549"
"5","50","true","false","true","1600","true","65","false","40","false","350","55","63","6.569288389513108","5.1876172607879925","6.046904315196998","0","0","0","534","533","533","73","57","66","43","295","239","95","109","156","72","101","432","145","111","88","157","32","501","5.1586268118488965","4.937824631672802","4.445677320874379","5.274518783345087","5.043401191759397","4.933851950570054","6.625","7.8125","243","8339","2136.225625","1421.7514750313533","0","36536","2674.0575","3255.878567103063","151","11012","2144.5791388720436","1625.5778531799128"
